customer_tweet_id,customer_msg,brand_reply,created_at
246971,@AmazonHelp pre ordered star wars battlefront 2 yesterday and a beta code rang them said it would be 24 hrs it has been no code,@174668 I'm sorry you haven't received your code yet. Please contact us so we can look into this: https://t.co/JzP7hlA23B ^CO,Thu Oct 05 15:44:18 +0000 2017
423535,"@10265 I have booked few item from @115850 @AmazonHelp 171 2507067 9234757 order id.
Has been refuse to deliver at home.","@199456 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MM",Tue Oct 10 10:21:29 +0000 2017
1429424,@AmazonHelp Froud seller attached with Amazon. Received old saari in place of Raymond Formal shirt.,@452005 Apologies for the mix-up.I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon.^SC,Thu Nov 02 06:42:39 +0000 2017
269853,@AmazonHelp this tracker says it is supposed to arrive today but its 9:30 pm ! https://t.co/rNh8rxeGQo,@180364 Thanks for reaching out. Who's the carrier set to deliver your order: https://t.co/RYDC8N2UNg? ^GG,Fri Oct 06 01:32:33 +0000 2017
2391829,@AmazonHelp Schade. Trotzdem vielen Dank für die schnelle Auskunft.,@453795 Bitte gerne 🙂,Tue Nov 14 10:34:44 +0000 2017
2372330,@115830 just accidentally pressed cancel order on something that’s arriving tomorrow - how do I fix this?! 😫,@684447 Did we send you a confirmation email that the order successfully canceled? Please check here: https://t.co/9KlbcNfhkM ^BE,Tue Nov 14 00:50:52 +0000 2017
2055530,"@AmazonHelp サインイン無しで、Amazonさんに電話問い合わせする方法はありますか？
アカウントが乗っ取られ、サインインできない状況なので教えてください。
よろしくお願いします。","@607896 サインインができない場合は、以下の電話番号に直接ご連絡いただければと存じます。
フリーダイヤル：0120-999-373
フリーダイヤルが利用できない電話（一部のIP電話など）：011-330-3000 
（営業時間：　年中無休24時間対応）TY",Wed Oct 18 23:16:21 +0000 2017
2184752,"@AmazonHelp @115821 @144777 @146956 @2156 @1560  your team is not giving the refund and forcefully asking me to go for replacement which will take a weeks time, learn something from #Flipkart which is indian company and help the best way they can. Mistake of shopping in #Amazon","@294519 I get your disappointment. However, as of now we do not have refund policy for mobile phones. For more information please check this link: https://t.co/oqd5UFlsja Appreciate your understanding. ^KH",Thu Nov 09 17:05:02 +0000 2017
2374528,@AmazonHelp email __email__,@684446 We're not able to view your account via Twitter. Please send us your details using the link ^LH has provided. ^AB,Tue Nov 14 14:08:28 +0000 2017
2562159,@AmazonHelp algumas edições de Death Note Black Edition e talvez ainda pegue algumas de No Game No Life,"@727126 Opa, que compras legais! Nos envie uma foto assim você receber seu pacote, para dividir a felicidade! *-* ^CR",Sun Nov 26 20:43:42 +0000 2017
575421,"この時季
子供達に 期待させるような大きさのAmazonが届いてしまった
ごめん かめたん のだから https://t.co/JzY8sm5mNI",@255393 恐れ入ります・・( ´›ω‹｀)　ご入用の際には、あらためてAmazonをご利用くださいませ！🎁✨🎄 HM,Sun Dec 03 07:32:17 +0000 2017
1240388,@AmazonHelp Yea it is but this is what it the status tells me now. https://t.co/lbiR9OcC3X,"@151182 I understand your concern, Nipun. Kindly reach out to our support team through the link provided earlier, we'll definitely look into it and help you. ^AP",Mon Nov 13 07:09:14 +0000 2017
2779136,@115830 strikes again - thanks for the HUGE box that wouldn't go through my letterbox for one tiny bottle of nail polish #PrimeWaste https://t.co/B0XJYcIlRn,"@776275 I'm sorry for the trouble with delivery! We're always looking for ways to improve. Please give us your direct feedback here, https://t.co/G8ubAIp7iC, and let us know if you have further questions or concerns. ^TG",Tue Nov 21 16:15:12 +0000 2017
445620,"Salve @AmazonHelp, perché vendete questo libro a 8,50€ indicando 10,00€ come ""prezzo consigliato"" e sconto di 1,50€, quando in realtà il prezzo di copertina dello stesso è 8,90€? https://t.co/i5DC24rbwF","@220521 Ti ringrazio per la segnalazione, l'ho inoltrata al team competente per ulteriori verifiche. Troverai ogni eventuale aggiornamento direttamente nella pagina del prodotto nei prossimi giorni. A presto! ^LF",Wed Nov 22 09:49:31 +0000 2017
2458409,@115850 @AmazonHelp pls don't promote cheater apps like @262382 . They r looting money from customers without any customer support. My recharge is pending since long &amp; they r unable to help. Worst ever experience. https://t.co/PvR56bDsnj,"@634834 Sorry about your recent experience, Puneet. We'd like to check this for you. Kindly contact us here: https://t.co/vlvfJr4nN9 and we'll be glad to assist you. Please don't provide your order details, we consider it to be personal information. ^SY",Wed Nov 15 05:40:57 +0000 2017
587965,@AmazonHelp I have sent my details to you,"@258933 Thank you, Tooshar! We'll be in contact with you shortly. -Salina",Sun Dec 03 17:23:45 +0000 2017
288117,@AmazonHelp What does the term 'guaranteed' means when u commit guaranteed delivery &amp;  dont deliver &amp; e customer 2 cancel order &amp; deny compensation,@184647 It's certainly upsetting. I'll be sure to forward your comments internally as feedback. ^MS,Mon Oct 16 17:03:42 +0000 2017
1492706,@120533 bonjours je voulez savoir si vous vendez ce sac si non vous pouvez pas savoir où je peut en trouver https://t.co/wjPeJdhdO4,"@466642 Bonjour, j'ai vérifié sur notre site et les sites partenaires, malheureusement cet article n'est pas disponible en stock.
^yL",Fri Nov 03 10:09:58 +0000 2017
989943,"@AmazonHelp 
After repeated request (6 nov) still this returned  item not yet picked by Amazon folks.. wht shud i do now. This is pathetic. https://t.co/60H21sgzwc",@354494 Sorry about the delay in the pickup of your order. Please respond to the email you've received from Social Media Team and we'll reach out to you soon. ^AS,Sat Nov 25 10:45:13 +0000 2017
2471019,"@AmazonHelp Bonjour, c’est la deuxième en 1 semaine que je passe une commande via l’application, on m’annonce d’abord que la livraison aura du retard puis on m’annonce que la commande a été perdu ? Que pasa ?","@706754 Je suis sincèrement navrée d'apprendre cela  :/
La commande est-elle expédiée ? Si oui, pourriez-vous nous indiquer le transporteur s'étant occupé de la livraison de votre colis? ^FT",Wed Nov 15 11:14:36 +0000 2017
639426,"@AmazonHelp Yes, they missed the given delivery date from the checkout screen. No emails were sent about it being late either.",@271682 Are you noticing late deliveries as a trend with a certain carrier? You can check under tracking info here: https://t.co/Y5jpI9gRhE ^WT,Wed Nov 22 20:21:41 +0000 2017
2909148,@115830  I placed an order on sunday didn't realise that i had a dicount code to use can you help me?,@805432 We are unable to apply promotional codes to existing orders. You can learn more about promotional codes here: https://t.co/BdMYVvaRGd ^SW,Tue Nov 28 20:46:01 +0000 2017
279904,@115850 Status -courier unable to contact u.I have my mobile with me and he never contacted me.If u guys dont want to deliver on time then dont sell,"@182717 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.(2/2) ^RD",Fri Oct 06 08:23:24 +0000 2017
2609358,@120533 La livraison ordinaire (poste) vs livraison Prime (Chronoposte) - pas étonant que j'ai désactivé Prime - a vous de retrouver le colis et de me rembourser - merci https://t.co/8RSAW1zNhL,"@738018 Bonjour, Je suis désolé, avez-vous signalé cela à notre service?
^YL",Fri Nov 17 10:14:42 +0000 2017
1741055,"@117093 Excited i'll never have to leave the house again, but what's the deal with charging me for delivery when my order is over £60? https://t.co/iQJoPQxlyp",@525280 We'd like to take a closer look into this for you. Please reach out to us by phone here: https://t.co/JzP7hlA23B ^VS,Tue Nov 07 16:48:22 +0000 2017
293309,"@14744 @115821 @AmazonHelp See previous tweets, thanks!","@185863 I'm so sorry we couldn't get the album to you today! Just to clarify, what does the tracking say: https://t.co/aaDyEz1VgE? ^WJ",Fri Oct 06 16:57:22 +0000 2017
684756,@118919 i wanted redmi note 4 badly and coz of your wrong search results i ended up receiving a wrong phone,"@283434 I understand how upsetting it must be. However, we're unable to offer remorse returns on all electronic products including mobiles phones. You may check out here: https://t.co/wJ66omCtBQ for more information on our returns policy. Appreciate your understanding.^SU",Thu Nov 23 12:48:43 +0000 2017
1379472,"@AmazonHelp I have now done so... rather lengthy and really hoping this gets fixed because it's more like Amazon Pain, not Prime!",@441143 Thank you for the information. Someone will be in contact with you as soon as possible. ^AL,Mon Oct 16 19:03:48 +0000 2017
1100907,@117634 @137341  buy back offer should be considered for buying Kindle oasis,"@308339 Currently, the buyback option isn't available. I'll surely pass on your comments to our concerned team internally. ^SH",Sun Oct 15 06:51:20 +0000 2017
1050789,@AmazonHelp Danke. Ist eine Idee. Keine Lösung. Ich hätte gerne eine App für meine gekauften Bücher. Kann ja nicht mal auf eine andere App ausweichen.,"@368321 War nur für heute als Notlösung gedacht. Falls App-Neuinstallation nicht hilft, melde dich bitte per: https://t.co/wWn0qM25US ^MH",Sat Oct 14 20:26:56 +0000 2017
2776320,@115830 @AmazonHelp How do I return an incorrect item?,@775748 Sorry to hear your receive the wrong item. Was your order fulfilled by us or a seller? ^ES,Tue Nov 21 09:16:43 +0000 2017
453198,"@AmazonHelp AMZL US did that.  I'm guessing someone seasonal, because usually they're so careful.",@222529 Thanks for the update! This is not what we want you to experience. I'd like to have this investigated by our Amazon Logistics team. Please provide more information with the order here: https://t.co/gdnVtNdip0. ^LH,Thu Nov 30 22:47:19 +0000 2017
2319798,"@AmazonHelp que mal habéis echo en asociaros con correos para el reparto... en tres años de prime, primera vez que se retrasa el pedido. Correos 🖓🖓🖓",@672344 Hola. Sentimos mucho el retraso con tu paquete. ¿Ya has contactado con el transportista para verificar que ha pasado? ^DB,Mon Nov 13 12:59:03 +0000 2017
1008487,@AmazonHelp It was never delivered to me infact your executive had accepted that the delivery was not done. I need a resolution asap,@358640 Kindly reply to the email sent by the social media team and we'll check it. ^NR,Fri Oct 27 20:56:22 +0000 2017
780051,@115821 Y'all are quick to snatch your Amazon Prime coins but can't deliver packages on time. https://t.co/THMtTgiSHg,@306109 I'm sorry your order hasn't arrived yet. Has tracking updated with a new expected delivery date: https://t.co/ljr1M2qNR2? ^CL,Thu Oct 12 05:25:53 +0000 2017
218996,@115821 hey um I didn’t get all of my order..,@168216 Thanks for reaching out to us here. Were all the items arriving in the same order: https://t.co/q4LAMZ3tbE? ^GG,Thu Oct 05 01:55:18 +0000 2017
95315,MDS eu amo d++++++ a @117086 😍💕❤️,"@136722 Anaa, assim você abala nosso coração! 😍❤ ^DA",Thu Nov 30 16:08:24 +0000 2017
2728960,Dontcha love when @115821 orders arrive like this? https://t.co/WxcqmnxVyv,"@765137 Hi Adam, sorry to see that your book arrived damaged. If you click the following link: https://t.co/wQX72vs1HX you can check your refund and replacement options. ^TI",Mon Nov 20 14:29:44 +0000 2017
1300131,#amazon #amzl conveniently delivered to my side yard. I think it was just tossed over the fence. https://t.co/9glp22XIUP,@423877 We'd like to have a specialist take a look at this for you. Please provide details here: https://t.co/Gfilk1smXI ^TR,Thu Oct 26 23:33:42 +0000 2017
2345572,Hey @AmazonHelp can we talk about how my one day prime delivery service is taking 3 days to be delivered?,"@678253 We're sorry for the delay! During this busy time of year, some deliveries may take slightly longer than usual. You can learn more about extended delivery dates here: https://t.co/Xl8blnhJT5 ^ZW",Sun Nov 26 16:54:20 +0000 2017
1311535,"@115850 Mail chain is already going, on.. please help!!
Email- __email__",@426476 Twitter being a public platform we do not have access to your order details. (1/3) ^SI,Fri Oct 27 05:47:52 +0000 2017
384160,@AmazonHelp yesterday I had ordered Canon DSLR today there was guarantee delivery date but still is not dispatched by Amazon seller. Why,@185376 Kindly provide your details here: https://t.co/NWktGZVXkz and I'll get back to you on this. 2/2 ^SH,Mon Oct 09 10:54:10 +0000 2017
2777373,@115821 I am having trouble downloading an auto rip of a cd I recently purchased can you help?,"@775971 Hi, we're here to help if we can! Are you getting any error messages or codes? For best assistance, we'd also like to know what type of device you're trying to download the mp3 to. ^CS",Tue Nov 21 15:36:05 +0000 2017
2198892,What’s up w/ @115821 not actually having 2 day delivery anymore!?!?  Not cool. #AmazonPrime #FirstWorldProblems,@388357 Hey Tina! Have we missed a delivery date? ^LS,Fri Nov 10 02:05:02 +0000 2017
786137,"@116090 Amazon these days either delayed the offer or forget it, Order Confirmation

Order #701-4422301-9926630","@307539 Hi, we suggest not sharing order# here. Is the order currently delayed? ^JJ",Thu Oct 12 09:17:45 +0000 2017
420641,@115850 Why can't I wire money back from Amazon Pay India back to my credit card. This is very disappointing. (1/2)  #disgustingpolicy,@215260 The credit card refund take upto 5 business days. (3/3) ^VM,Tue Oct 10 07:00:43 +0000 2017
1666019,"@AmazonHelp @130687 No, es un teléfono de pago al que he tenido que llamar varias veces por este tipo de problemas.","@507569 Raul, ¿has reportado el inconveniente con nuestro Servicio de atención al cliente? ^HC",Tue Oct 17 15:25:30 +0000 2017
932239,@AmazonHelp Thanks,@341135 You're welcome. ^NV,Sat Oct 21 12:06:02 +0000 2017
1001961,"@AmazonHelp #AmazonIndia #WorstCustomerCare #Pathetic
Worst experience, this is what you call prime delivery? https://t.co/oB4k8xOOWM","@357175 Sorry about the order. We'd like to look into this, please share your details here: https://t.co/cQVomR1pWz. ^HA",Sun Oct 22 17:48:01 +0000 2017
432869,@115850 my order # 403-9668270-7965956 .I have not evn recvd single call frm delivery person but the status is showing as undeliverable,@217957 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2)^CB,Tue Oct 10 15:41:50 +0000 2017
1016388,"@AmazonHelp So 1 month free prime after 2 days late, 3 days late &amp; I was refunded but told I’d still receive my order... LOL! Amazon prime is balls!",@360480 Thanks for letting us know! Please keep us posted if you don't receive your delivery by tomorrow! ^KJ,Wed Oct 25 17:55:19 +0000 2017
785790,"@AmazonHelp it was yesterday night 8pm, based on Guaranteed in a day delivery. Still delivery pending. but refund of 100 rs initiated.",@307481 We've responded to your query via Dm. Request you to check the same. ^SH,Thu Oct 12 09:17:46 +0000 2017
837585,"@AmazonHelp Merci, j'ai envoyé un message explicatif","@319323 C’est parfait alors, un agent du SAV va vérifier le cas et reviendra vers vous dans les plus brefs délais. Merci. ^AZ",Fri Oct 13 10:48:14 +0000 2017
1204995,@AmazonHelp No but what is the extra $15 for if I’m paying for prime? I only paid hoping it would be expedited.,@403033 We want to thank you for being patient with us! We always strive to meet the delivery date provided to you during checkout. ^SH,Tue Oct 31 03:21:02 +0000 2017
427056,@119625 Will you be making Supernatural season 13 available in India on the same day of premiere or later?,@216574 I'm sorry but currently we do not have an update on this. Please stay tuned. ^HK,Tue Oct 10 12:33:50 +0000 2017
1445485,@115850 These are the product I found in Amazon's Deals on Men's Grooming Essentials #Amazon Need to improve ur relevancy query!!! https://t.co/j1g9fe5pjw,@455421 Thanks for flagging this. We'll forward this to the relevant team internally for review. ^VN,Thu Nov 02 15:28:05 +0000 2017
435708,Hey @115830 ur choice of packaging for this heavy box is very poor. I’d B surprised to see if the contents R all present and I undamaged,@218500 I'm very sorry your package arrived damaged! If the contents are damaged find return options here: https://t.co/cyAWCjswq9 ^ZW,Tue Oct 10 16:48:52 +0000 2017
1680974,@AmazonHelp what is the point in ore ordering a dvd if you don’t get it to me on it’s release date?,@511111 Some items aren't avail for Release Day Delivery. Are we missing the delivery date listed in your order confirmation e-mail? ^RA,Mon Nov 06 16:00:25 +0000 2017
1879117,@119625 Pls pls bring Bollywood Hollywood to the catalog. #BollywoodHollywoodTheMovie #2002,@172576 Thanks for the feedback. I'll be sure to pass along your feedback to our team internally and have this reviewed. ^MM,Wed Oct 18 09:51:07 +0000 2017
2446266,"@AmazonHelp Yes, your email said it would be delivered yesterday but it wasn't despite USPS sending out a delivery notice. This happens all the time with USPS and I'm tired of it.","@701306 This isn't the experience we want you to have. Just in case, please try these tips and keep us posted: https://t.co/dUxQzX77A7 ^BH",Wed Nov 15 01:33:05 +0000 2017
2823114,"@AmazonHelp Bonjour, j'ai commandé un casque 2 fois (car le lendemain prix moins chère) et donc j'aimerais en renvoyer un (payé plus chère) seulement il risque d'arrivé tous les deux en même temps si je renvois n'importe lequel avec le bon de retour du plus chere c'est grave?","@786657 Bonjour, le mieux serait de vérifier cela avec notre service client, quand vous aurez reçu l'article, afin que l'étiquette de retour soit attribué à l'article que vous souhaitez renvoyer. ^FA",Mon Nov 27 08:02:00 +0000 2017
404048,@115821 Can you please tell me why y’all charged 107 to my debit card? 🙃 I DIDNT EVEN BUY ANYTHING. I DID NOT PURCHASE A PRIME MEMBERSHIP.,"@211636 I'm sorry for the poor experience, Hannah. We'd like to look further via phone or chat: https://t.co/hApLpMlfHN ^FD",Mon Oct 09 21:07:44 +0000 2017
389642,@116928 tengo un poblema con un producto y no sé cómo comunicarme con vosotros,"@208233 Hola, sin brindar información personal o de tu cuenta dinos, ¿cómo te podemos asistir? ^KS",Mon Oct 09 15:01:45 +0000 2017
2725873,I just got a bunch of emails from @115821 for reviews it said I posted that I definitely didn't write. 🤔 @AmazonHelp,@235812 Oh no! We take privacy very seriously! Please call us here:  https://t.co/hApLpMlfHN to report this unauthorized activity on your account. Thanks for letting us know! ^SW,Mon Nov 20 13:04:50 +0000 2017
426625,@115821 @AmazonHelp nice to know you don't tell the truth anymore and have no intentions of correcting your issues.,"@172684 Hi there! We'd love to help out in any way we can! W/out sharing account/personal info, can you please tell us what's going on? ^WJ",Tue Oct 10 12:38:55 +0000 2017
1128649,@AmazonHelp I did this and they replied that I need to email them@from the email address on@the account. WHICH DOESNT EXIST! Didn’t even read my email.😔,@386059 My apologies for this. Were any additional options outlined in their response? ^DC,Wed Oct 25 10:05:21 +0000 2017
885537,"@AmazonHelp Er, yes. I emailed on 10/10 as it didn’t arrive. Got a reply. Emailed as still not arrived on 11 and 12/10. No reply to either.",@330269 We want our team to investigate this further. Please reach out to us using this secure link: https://t.co/JyvyrSBmt1 ^GR,Fri Oct 13 17:25:15 +0000 2017
347369,"@AmazonHelp My order says it's delivered, but I can't locate it. The tracking says back porch - but my porch is gated?",@198727 I'm sorry the order hasn't been located! We can look into this. We're available 24/7 here: https://t.co/hApLpMlfHN ^EP,Sun Oct 08 04:29:00 +0000 2017
2459102,"@AmazonHelp 
Amazonステューデントの体験でもらえる1000円クーポンは有効期限があるのでしょうか？",@704263 ご質問ありがとうございまｊす。現在行っているキャンペーン（12/31まで）のPrime Student新規加入の際のクーポンについてでよろしいでしょうか。キャンペーンページ内でもご案内しておりますとおりクーポンの有効期限は2017年12月31日23時59分までです。SK,Wed Nov 15 06:33:39 +0000 2017
707911,"S/o to @115821 and @118706 for failing to deliver my #BookofMythicality on release day, I watched the driver not attempt to ring the doorbell. https://t.co/iibquD8Vzt","@289231 I'm sorry for the delay in receiving your package, Daniel. Have you contacted USPS directly regarding the delay? ^CE",Tue Oct 10 19:15:44 +0000 2017
2522337,"@AmazonHelp Hey so, my order says ""arriving tomorrow"" but its 3am for me, can it be that it will arrive today but didnt refresh yet?",@718362 Thank for reaching out to us! You can check updated information for your order here: https://t.co/Y5jpI9gRhE  ^MO,Thu Nov 16 02:00:48 +0000 2017
976723,@AmazonHelp AMZL US,@351656 We would like to help. Please fill in this link and we will reach out to you as soon as possible. https://t.co/mk7tow11c4 ^CR,Sun Oct 22 05:01:12 +0000 2017
1658320,"@115850 product not delivered, but shows delivery yesterday in dashboard. Tracking #: 216260704477. System is cheated by delivery agents.","@505959 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",Mon Nov 06 04:35:09 +0000 2017
897662,"Honestly, @115821 @AmazonHelp you didn't have anything smaller? https://t.co/yYJ9c8xenX","@333178 Understood. Please help us improve by linking this feedback to your specific order, details here: https://t.co/h0kLfLO4vV ^BH",Sat Oct 21 02:48:15 +0000 2017
582680,I've been spoiled by Amazon prime..I swear it feels like months waiting on packages from other places lol,"@257379 It's our pleasure to spoil you, Megan! 😁 ^PJ",Sun Dec 03 13:12:49 +0000 2017
1502933,@AmazonHelp Qu’ils voulaient reprogrammer la livraison c’est tout ce que j’ai compris,@468827 Avez-vous donc validé la reprogrammation avec notre SAV? ^BR,Fri Nov 03 16:00:35 +0000 2017
277285,@AmazonHelp Oui j'ai demandé un remboursement car l'article commandé ne me servira plus après aujourd'hui... Et pour le principe aussi,@182234 Je suis désolé d'apprendre cela :( ^AR,Sat Oct 14 13:43:40 +0000 2017
1264420,@AmazonHelp Amazon India site,@416098 Kindly get in touch with our support team here: https://t.co/rS49hgaADF and we'll be happy to help. ^AK,Mon Oct 16 05:43:09 +0000 2017
707393,"@AmazonHelp hopefully, but not happy to have received an email saying delivery was attempted and “sorry we missed you” - def never tried","@289114 Apologies, have you reported this to us via the website: https://t.co/JzP7hlA23B? ^JJ",Wed Oct 11 07:51:27 +0000 2017
1718704,@AmazonHelp 408-7381410-8288305 refund not yet given amazon must pay panality as 5 days passed for amount ₹699,"@444669 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM",Tue Nov 07 06:19:37 +0000 2017
1323490,"@AmazonHelp i spend the whole day waiting for the book, never arrived. My parents fly today they would not have the present thanks",@428846 Apologies - what is the order status ? Pls check here:  https://t.co/aaDyEz1VgE  ^TD,Fri Oct 27 10:25:32 +0000 2017
631701,"@AmazonHelp Order no. 404-52035029193918 
Refund the charge of delivery .",@269703 as we consider it to be personal information. Our Twitter page is public. 2/2 ^KH,Wed Nov 22 15:49:45 +0000 2017
740429,@AmazonHelp Yep https://t.co/IRuXeJHw1j,"@297077 From the screenshot, the only difference I see is that the picture is flipped. Does it link you to the item you're receiving? ^FR",Wed Oct 11 13:35:51 +0000 2017
816118,"@314341 Ogni volta che suonano al citofono ci spero, ma quasi sempre è ""solo"" il corriere di Amazon ... 😿",@314340 però non siamo mai a mani vuote! 😘 ^ST,Thu Oct 12 20:29:32 +0000 2017
2888236,"@AmazonHelp Hi,  Such as?","@132436 When you spoke with our Customer Service Team, what options were they able to provide? ^SW",Tue Nov 28 13:36:11 +0000 2017
1599746,@AmazonHelp all of the sudden my echo won’t play music from my Spotify account. The alexa app doesn’t give me the option to link my account,@491230 I'm sorry for the trouble. Please make sure that your Echo software is up to date: https://t.co/bCEZR69ZPS ^LR,Sun Nov 05 02:09:38 +0000 2017
2605689,@AmazonHelp comment?,@737231 Veuillez nous joindre directement ici: https://t.co/MBTDQi7u2J ^BR,Mon Oct 30 20:42:45 +0000 2017
2964105,"@AmazonHelp It was delivered by Amazon drivers, and yes, delivered but left in an unsafe location despite instructions left on the order! Front door and enclosed patio are not the same thing.","@817842 Can you confirm the carrier assigned to deliver the package, as shown here: https://t.co/q4LAMZ3tbE? ^JS",Wed Nov 29 21:45:11 +0000 2017
258829,@AmazonHelp Is there not anyway to get them delivered on the original delivery date?,@177535 We'd like to look into this with you! Please get in touch with us by phone or chat here: https://t.co/hApLpMlfHN ^KJ,Thu Oct 05 20:31:22 +0000 2017
2465270,amazonプライムに登録したので少女終末旅行ようやっと見てます,@705495 ご登録ありがとうございます！😊 ごゆっくりお楽しみください♪ なお、Amazonプライムの特典はプライム・ビデオ以外にも様々ございますので、ぜひご活用ください♪ https://t.co/qjaFIyMkEk  TN,Wed Nov 15 09:56:39 +0000 2017
1284561,@115821 How ya damage a beanie cuz? I need answers. https://t.co/RtJVMB3TvR,"@420481 I'm sorry your package was damaged. Packages are refunded when they are returned? 
 Can you tell us who the carrier was? ^AJ",Thu Oct 26 18:13:17 +0000 2017
2915761,"@115821, I ordered something on 11/24. The shipping, with prime, said I would get the package in 5 days. But for some reason it’s going to be at my place on 12/8. Why??????  What’s the point of paying for prime then??? https://t.co/aA2AyrkMQW","@766280 Hi Amir! Thank you for being a Prime member. Certain Prime-eligible items deliver in 4 – 5 business days due to special shipping circumstances, like hazardous materials and large or bulky items. The weight of these dumbbells qualify.",Tue Nov 28 23:32:32 +0000 2017
2385797,Amazon bar行きたかった人生であった。,@687599 10/29まで開催しておりますので、機会がございましたら、ぜひ、お越しくださいませ。イベントのタイムスケジュールはこちらからご覧いただけます。https://t.co/7I8z87Acp1 ET,Fri Oct 20 09:45:25 +0000 2017
1501830,"@AmazonHelp Sure. Not long ago a Prime order placed on Friday would be delivered Saturday. Now, it's Monday.","@468593 I'm sorry for the troubles! Just to clarify, were you sent an e-mail about a change in delivery? Check spam/junk folder. ^AL",Fri Nov 03 15:35:27 +0000 2017
1742670,Hey @AmazonHelp my order was not delivered. Got a mail saying Aramex has expressed inability to locate your address. They could call me,@525679 Sorry to hear that. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we’ll be glad to help you. ^NK,Tue Nov 07 14:09:00 +0000 2017
1461571,Hi @115830 is there any reason why I received a mail saying order  206-9338805-1020348 undeliverable when I was present in the building?,"@459218 Typically this is only done when we miss you, Darryl! Please give us a ring or chat here:  https://t.co/JzP7hlA23B ^JD",Thu Nov 02 18:17:37 +0000 2017
2886490,"Très déçue du sav d'@120533, incompétent, menteur et de mauvaise foi ...","@800538 Bonjour Karine, vous semblez avoir eu une mauvaise expérience avec nos services. Pourrais-je vous aider concernant un sujet précis ? ^MA",Tue Nov 28 12:28:03 +0000 2017
1103637,@AmazonHelp Card verification issues that have all been on Amazons end. Even verified with my bank that no transaction have been flagged.,"@377482 I'd like a member of my team to look into this with you, Ben. Please give us more details here: https://t.co/wKG2EycFif ^VB",Mon Oct 23 23:56:40 +0000 2017
2171446,Shout out to @115821 for their kick ass service by delivering three of my CD's like 4 days before they were even supposed to be shipped,"@636881 Wooty woot! Glad we could kickoff your weekend with some early goodies. Thanks for sharing, I hope you have an awesome weekend. Enjoy the tunes! 🎶😁 ^EZ",Fri Nov 17 21:09:06 +0000 2017
227473,"Queridos @116928, nadie os pidió incluirme en el Prime la opción de vídeo a la carta. 
Doy por hecho q la subida será sobre ese añadido.","@170252 Sin compartir información sensible ni personal de tu cuenta, ¿has visto algún cambio o incremento el cuál no reconoces ? ^VM",Thu Oct 05 07:35:02 +0000 2017
572877,"@AmazonHelp ありがとうございます！
観たかった映画なのでワクワクしながら観させていただいてます😄",@254626 ご覧になりたかった作品があって、よかったです😊 SINGの世界に浸っちゃってください～🎶 RI,Sun Dec 03 05:32:25 +0000 2017
1046719,"@AmazonHelp Le suivi dit que le colis a été déposé en relais, sans autre précision.","@367421 Je comprends, avez-vous consulté le détail sur le site du transporteur ou pas encore? ^SB",Mon Oct 23 11:43:27 +0000 2017
1826304,"@AmazonHelp Hey i think m done with ur shopping site. No response to emails, item doesn’t deliver, call to ur CS are arrogant n ask me to wait for 2-3 days to get delivered. What crap service is this?",@350881 That's quite a remark! Sorry for any unpleasant experience. I would like to take a closer look into this. Please drop in your details here: https://t.co/beaaDm0muc. We shall get back to once we have your details.^SC,Sun Nov 12 05:52:24 +0000 2017
793833,@AmazonHelp Please close ur portal. That's the best thing,@243942 I get you're upset. But do let us know what went wrong so we can assist you accordingly. ^SK,Thu Oct 12 14:48:57 +0000 2017
830161,@117795 omg why can't I watch the end of the Eagles game right now?!,"@317676 Oh no! What device are you using, and are you receiving an error message? ^BH",Fri Oct 13 03:30:12 +0000 2017
2391271,Nice to know that I'm not the only one looking for an alternative to Amazon India. https://t.co/7bInGM29Q2,@688731 Sorry for any inconvenience you've faced. Please let us know if any of your concerns went unaddressed. ^PJ,Tue Nov 14 09:30:16 +0000 2017
283154,@AmazonHelp No great help there jst have to wait for mail reply for a day till then offer will be over.😑😔,"@183459 I get the urgency, Sumeet. However, as our team is actively working on this, please wait for the update. ^MS",Fri Oct 06 15:08:57 +0000 2017
2825574,@AmazonHelp Not in stock apparently.  Only way I'm getting it this year is to order from Amazon us and pay nearly£20 p&amp;p.  Unhappy especially as I'm a prime member as well so should have no shipping cost.,"@575001 I'm sorry to hear of this. You are welcome to place a new order on the site if possible, should we receive it earlier than planned then we would notify you via e-mail and payment isn't taken until dispatch. ^KI",Mon Nov 27 10:26:31 +0000 2017
422749,@115850 ordered a phone on 5 oct 16. Invoice created on same day. Service center denied to give repair under warranty. What to do?,"@215664 I'd like to take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0, ^AG",Tue Oct 10 09:47:38 +0000 2017
464330,"@AmazonHelp UPS, AMZL US, and the items that have been returned to Amazon instead of being delivered have been USPS.",@225408 Thank you for the information. We'd like to take a closer look into this. Please provide your details here: https://t.co/Vzg7jlnYsi. ^DG,Fri Dec 01 04:23:50 +0000 2017
